query_id,persona_id,split,updated,method,recall_at_5,mrr_at_10,budget_recall,candidate_recall,context_tokens,candidate_count
train-14215,252,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1957,69
train-14215,252,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1966,69
train-14215,252,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1957,69
train-14215,252,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1970,69
train-14215,252,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1966,69
train-14215,252,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1993,69
train-14216,566,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1954,69
train-14216,566,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1947,69
train-14216,566,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1993,69
train-14216,566,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1947,69
train-14216,566,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1974,69
train-14216,566,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1957,69
train-14217,633,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1944,67
train-14217,633,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1955,67
train-14217,633,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1979,67
train-14217,633,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1947,67
train-14217,633,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1979,67
train-14217,633,cv,FALSE,random_forest,0.0,0.1,0.0,1.0,1990,67
train-14218,13,cv,FALSE,bm25,0.0,0.14285714285714285,0.5,1.0,1953,76
train-14218,13,cv,FALSE,semantic,0.5,0.3333333333333333,0.5,1.0,1901,76
train-14218,13,cv,FALSE,rrf,0.5,0.25,0.5,1.0,1979,76
train-14218,13,cv,FALSE,logistic,0.5,1.0,0.5,1.0,1957,76
train-14218,13,cv,FALSE,logistic_no_position,0.5,0.3333333333333333,0.5,1.0,1908,76
train-14218,13,cv,FALSE,random_forest,0.5,1.0,0.5,1.0,2000,76
train-14219,69,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1983,79
train-14219,69,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1973,79
train-14219,69,cv,FALSE,rrf,0.0,0.0,0.0,1.0,2000,79
train-14219,69,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1973,79
train-14219,69,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1976,79
train-14219,69,cv,FALSE,random_forest,0.5,0.5,0.5,1.0,1997,79
train-14221,996,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1945,74
train-14221,996,cv,FALSE,semantic,1.0,0.2,1.0,1.0,1949,74
train-14221,996,cv,FALSE,rrf,0.0,0.1,0.0,1.0,1971,74
train-14221,996,cv,FALSE,logistic,1.0,0.3333333333333333,1.0,1.0,1897,74
train-14221,996,cv,FALSE,logistic_no_position,1.0,0.25,1.0,1.0,1949,74
train-14221,996,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1984,74
train-14222,757,cv,TRUE,bm25,0.5,1.0,0.5,1.0,1966,75
train-14222,757,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1986,75
train-14222,757,cv,TRUE,rrf,0.5,1.0,0.5,1.0,1965,75
train-14222,757,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1954,75
train-14222,757,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1990,75
train-14222,757,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1945,75
train-14224,854,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1997,72
train-14224,854,cv,FALSE,semantic,1.0,0.5,1.0,1.0,1988,72
train-14224,854,cv,FALSE,rrf,1.0,0.3333333333333333,1.0,1.0,1988,72
train-14224,854,cv,FALSE,logistic,1.0,0.3333333333333333,1.0,1.0,1914,72
train-14224,854,cv,FALSE,logistic_no_position,1.0,0.5,1.0,1.0,1918,72
train-14224,854,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1941,72
train-14225,132,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1980,71
train-14225,132,cv,FALSE,semantic,1.0,0.3333333333333333,1.0,1.0,1966,71
train-14225,132,cv,FALSE,rrf,0.0,0.125,0.5,1.0,1969,71
train-14225,132,cv,FALSE,logistic,1.0,0.3333333333333333,1.0,1.0,2000,71
train-14225,132,cv,FALSE,logistic_no_position,1.0,0.3333333333333333,1.0,1.0,1966,71
train-14225,132,cv,FALSE,random_forest,0.5,0.3333333333333333,0.5,1.0,1966,71
train-14226,834,cv,FALSE,bm25,0.0,0.1111111111111111,0.0,0.3333333333333333,1969,74
train-14226,834,cv,FALSE,semantic,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1994,74
train-14226,834,cv,FALSE,rrf,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1974,74
train-14226,834,cv,FALSE,logistic,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1994,74
train-14226,834,cv,FALSE,logistic_no_position,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1994,74
train-14226,834,cv,FALSE,random_forest,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1968,74
train-14227,28,cv,FALSE,bm25,1.0,0.5,1.0,1.0,1990,77
train-14227,28,cv,FALSE,semantic,0.0,0.1111111111111111,0.0,1.0,1947,77
train-14227,28,cv,FALSE,rrf,1.0,0.3333333333333333,1.0,1.0,1963,77
train-14227,28,cv,FALSE,logistic,0.0,0.14285714285714285,0.0,1.0,1982,77
train-14227,28,cv,FALSE,logistic_no_position,0.0,0.14285714285714285,0.0,1.0,1947,77
train-14227,28,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1998,77
train-14229,143,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1968,71
train-14229,143,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1995,71
train-14229,143,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1981,71
train-14229,143,cv,FALSE,logistic,0.0,0.0,0.5,1.0,1965,71
train-14229,143,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1925,71
train-14229,143,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1961,71
train-14231,374,cv,TRUE,bm25,0.5,0.25,0.5,1.0,1985,68
train-14231,374,cv,TRUE,semantic,1.0,1.0,1.0,1.0,2000,68
train-14231,374,cv,TRUE,rrf,0.5,0.5,1.0,1.0,1983,68
train-14231,374,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1913,68
train-14231,374,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,2000,68
train-14231,374,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1967,68
train-14232,612,cv,TRUE,bm25,0.5,0.3333333333333333,0.5,1.0,1926,76
train-14232,612,cv,TRUE,semantic,1.0,0.5,1.0,1.0,1985,76
train-14232,612,cv,TRUE,rrf,0.5,0.5,1.0,1.0,1969,76
train-14232,612,cv,TRUE,logistic,0.5,0.3333333333333333,1.0,1.0,1978,76
train-14232,612,cv,TRUE,logistic_no_position,0.5,0.5,1.0,1.0,1996,76
train-14232,612,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1985,76
train-14235,121,cv,TRUE,bm25,0.0,0.125,0.0,1.0,1905,72
train-14235,121,cv,TRUE,semantic,0.5,1.0,0.5,1.0,1920,72
train-14235,121,cv,TRUE,rrf,0.5,1.0,0.5,1.0,1985,72
train-14235,121,cv,TRUE,logistic,0.5,0.5,0.5,1.0,1896,72
train-14235,121,cv,TRUE,logistic_no_position,0.5,1.0,0.5,1.0,1920,72
train-14235,121,cv,TRUE,random_forest,0.5,0.2,0.5,1.0,1917,72
train-14236,784,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1914,69
train-14236,784,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1992,69
train-14236,784,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1927,69
train-14236,784,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1938,69
train-14236,784,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1927,69
train-14236,784,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1958,69
train-14237,564,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1976,73
train-14237,564,cv,FALSE,semantic,0.0,0.0,0.0,1.0,2000,73
train-14237,564,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1997,73
train-14237,564,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1991,73
train-14237,564,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,2000,73
train-14237,564,cv,FALSE,random_forest,0.0,0.16666666666666666,0.0,1.0,1938,73
train-14238,556,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1920,75
train-14238,556,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1988,75
train-14238,556,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1920,75
train-14238,556,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1928,75
train-14238,556,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1971,75
train-14238,556,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1941,75
train-14240,950,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1987,81
train-14240,950,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1913,81
train-14240,950,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1934,81
train-14240,950,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1913,81
train-14240,950,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1913,81
train-14240,950,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1987,81
train-14241,868,cv,TRUE,bm25,0.5,0.3333333333333333,0.5,1.0,1905,79
train-14241,868,cv,TRUE,semantic,0.5,1.0,1.0,1.0,1955,79
train-14241,868,cv,TRUE,rrf,0.5,1.0,0.5,1.0,1921,79
train-14241,868,cv,TRUE,logistic,0.5,1.0,1.0,1.0,1997,79
train-14241,868,cv,TRUE,logistic_no_position,0.5,1.0,0.5,1.0,1981,79
train-14241,868,cv,TRUE,random_forest,0.5,0.2,0.5,1.0,1971,79
train-14243,646,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1996,75
train-14243,646,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1998,75
train-14243,646,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1997,75
train-14243,646,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1998,75
train-14243,646,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1914,75
train-14243,646,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1917,75
train-14244,196,cv,FALSE,bm25,1.0,0.5,0.5,1.0,1952,64
train-14244,196,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1944,64
train-14244,196,cv,FALSE,rrf,1.0,1.0,1.0,1.0,1906,64
train-14244,196,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1970,64
train-14244,196,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1906,64
train-14244,196,cv,FALSE,random_forest,1.0,0.5,1.0,1.0,1944,64
train-14246,375,cv,FALSE,bm25,0.0,0.1111111111111111,0.0,0.5,1994,73
train-14246,375,cv,FALSE,semantic,0.0,0.0,0.0,0.5,1983,73
train-14246,375,cv,FALSE,rrf,0.5,0.25,0.5,0.5,1956,73
train-14246,375,cv,FALSE,logistic,0.0,0.0,0.0,0.5,1988,73
train-14246,375,cv,FALSE,logistic_no_position,0.0,0.1,0.0,0.5,1983,73
train-14246,375,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1952,73
train-14247,520,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1950,65
train-14247,520,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1995,65
train-14247,520,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1988,65
train-14247,520,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1916,65
train-14247,520,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1916,65
train-14247,520,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1921,65
train-14248,905,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1999,61
train-14248,905,cv,FALSE,semantic,1.0,0.25,1.0,1.0,1970,61
train-14248,905,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1977,61
train-14248,905,cv,FALSE,logistic,0.0,0.14285714285714285,0.0,1.0,1995,61
train-14248,905,cv,FALSE,logistic_no_position,1.0,0.25,1.0,1.0,1970,61
train-14248,905,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1978,61
train-14249,113,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1976,75
train-14249,113,cv,FALSE,semantic,0.0,0.16666666666666666,1.0,1.0,1962,75
train-14249,113,cv,FALSE,rrf,0.0,0.14285714285714285,1.0,1.0,1985,75
train-14249,113,cv,FALSE,logistic,0.0,0.125,0.0,1.0,1993,75
train-14249,113,cv,FALSE,logistic_no_position,1.0,0.2,1.0,1.0,1962,75
train-14249,113,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1984,75
train-14251,379,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1996,70
train-14251,379,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1956,70
train-14251,379,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1921,70
train-14251,379,cv,FALSE,logistic,0.0,0.125,0.0,1.0,1945,70
train-14251,379,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1956,70
train-14251,379,cv,FALSE,random_forest,0.0,0.16666666666666666,1.0,1.0,1941,70
train-14254,699,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1942,69
train-14254,699,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1987,69
train-14254,699,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1987,69
train-14254,699,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1985,69
train-14254,699,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1931,69
train-14254,699,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1925,69
train-14255,354,cv,FALSE,bm25,0.5,1.0,0.5,1.0,1973,75
train-14255,354,cv,FALSE,semantic,0.5,1.0,0.5,1.0,1948,75
train-14255,354,cv,FALSE,rrf,0.5,1.0,0.5,1.0,1962,75
train-14255,354,cv,FALSE,logistic,0.5,1.0,0.5,1.0,1967,75
train-14255,354,cv,FALSE,logistic_no_position,0.5,1.0,0.5,1.0,1917,75
train-14255,354,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1993,75
train-14257,623,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1993,79
train-14257,623,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1984,79
train-14257,623,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1976,79
train-14257,623,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1979,79
train-14257,623,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1984,79
train-14257,623,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1982,79
train-14258,358,cv,FALSE,bm25,0.0,0.0,0.0,0.5,1972,76
train-14258,358,cv,FALSE,semantic,0.0,0.0,0.0,0.5,1955,76
train-14258,358,cv,FALSE,rrf,0.0,0.0,0.0,0.5,1978,76
train-14258,358,cv,FALSE,logistic,0.0,0.0,0.0,0.5,1979,76
train-14258,358,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.5,1955,76
train-14258,358,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1962,76
train-14261,457,cv,FALSE,bm25,1.0,1.0,1.0,1.0,1916,72
train-14261,457,cv,FALSE,semantic,0.0,0.125,1.0,1.0,1936,72
train-14261,457,cv,FALSE,rrf,1.0,0.5,1.0,1.0,1964,72
train-14261,457,cv,FALSE,logistic,0.0,0.14285714285714285,1.0,1.0,1997,72
train-14261,457,cv,FALSE,logistic_no_position,0.0,0.16666666666666666,1.0,1.0,1936,72
train-14261,457,cv,FALSE,random_forest,0.0,0.1,0.0,1.0,1962,72
train-14262,696,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1997,70
train-14262,696,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1970,70
train-14262,696,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1987,70
train-14262,696,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1970,70
train-14262,696,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1970,70
train-14262,696,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1959,70
train-14263,855,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1981,74
train-14263,855,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1950,74
train-14263,855,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1999,74
train-14263,855,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1950,74
train-14263,855,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1950,74
train-14263,855,cv,FALSE,random_forest,0.0,0.14285714285714285,0.0,1.0,2000,74
train-14264,856,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1964,68
train-14264,856,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1944,68
train-14264,856,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1913,68
train-14264,856,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1965,68
train-14264,856,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1981,68
train-14264,856,cv,FALSE,random_forest,0.0,0.1,0.0,1.0,1967,68
train-14265,851,cv,FALSE,bm25,0.0,0.16666666666666666,0.0,1.0,1949,63
train-14265,851,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1886,63
train-14265,851,cv,FALSE,rrf,1.0,1.0,1.0,1.0,1908,63
train-14265,851,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1991,63
train-14265,851,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1949,63
train-14265,851,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1990,63
train-14266,239,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1934,75
train-14266,239,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1991,75
train-14266,239,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1956,75
train-14266,239,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1933,75
train-14266,239,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1991,75
train-14266,239,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1982,75
train-14267,921,cv,FALSE,bm25,0.0,0.16666666666666666,0.5,1.0,1997,77
train-14267,921,cv,FALSE,semantic,0.5,1.0,0.5,1.0,1982,77
train-14267,921,cv,FALSE,rrf,0.5,0.5,0.5,1.0,1991,77
train-14267,921,cv,FALSE,logistic,0.5,1.0,0.5,1.0,1981,77
train-14267,921,cv,FALSE,logistic_no_position,0.5,1.0,0.5,1.0,1927,77
train-14267,921,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1974,77
train-14269,440,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1952,75
train-14269,440,cv,FALSE,semantic,1.0,0.5,1.0,1.0,1928,75
train-14269,440,cv,FALSE,rrf,1.0,0.25,1.0,1.0,1908,75
train-14269,440,cv,FALSE,logistic,1.0,0.5,1.0,1.0,1986,75
train-14269,440,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1938,75
train-14269,440,cv,FALSE,random_forest,1.0,0.25,1.0,1.0,1900,75
train-14272,278,cv,TRUE,bm25,0.0,0.14285714285714285,0.0,1.0,1915,66
train-14272,278,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1921,66
train-14272,278,cv,TRUE,rrf,0.5,1.0,0.5,1.0,1928,66
train-14272,278,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1921,66
train-14272,278,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1952,66
train-14272,278,cv,TRUE,random_forest,0.5,0.2,1.0,1.0,1962,66
train-14276,185,cv,FALSE,bm25,0.0,0.0,0.0,0.5,1989,77
train-14276,185,cv,FALSE,semantic,0.0,0.0,0.0,0.5,1979,77
train-14276,185,cv,FALSE,rrf,0.0,0.0,0.0,0.5,1935,77
train-14276,185,cv,FALSE,logistic,0.0,0.0,0.0,0.5,1943,77
train-14276,185,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.5,1966,77
train-14276,185,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1969,77
train-14277,981,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1990,73
train-14277,981,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1997,73
train-14277,981,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1890,73
train-14277,981,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1970,73
train-14277,981,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1888,73
train-14277,981,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1945,73
train-14280,541,cv,FALSE,bm25,0.0,0.0,0.0,0.3333333333333333,1938,65
train-14280,541,cv,FALSE,semantic,0.0,0.0,0.0,0.3333333333333333,1963,65
train-14280,541,cv,FALSE,rrf,0.0,0.0,0.0,0.3333333333333333,1999,65
train-14280,541,cv,FALSE,logistic,0.0,0.0,0.0,0.3333333333333333,1994,65
train-14280,541,cv,FALSE,logistic_no_position,0.0,0.1111111111111111,0.0,0.3333333333333333,1942,65
train-14280,541,cv,FALSE,random_forest,0.0,0.0,0.0,0.3333333333333333,1982,65
train-14281,997,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1989,72
train-14281,997,cv,FALSE,semantic,1.0,0.5,1.0,1.0,1998,72
train-14281,997,cv,FALSE,rrf,1.0,0.3333333333333333,1.0,1.0,1983,72
train-14281,997,cv,FALSE,logistic,1.0,0.5,1.0,1.0,2000,72
train-14281,997,cv,FALSE,logistic_no_position,1.0,0.5,1.0,1.0,1981,72
train-14281,997,cv,FALSE,random_forest,0.0,0.1111111111111111,0.0,1.0,1976,72
train-14282,797,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1995,66
train-14282,797,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1906,66
train-14282,797,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1966,66
train-14282,797,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1962,66
train-14282,797,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1962,66
train-14282,797,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1909,66
train-14283,869,cv,FALSE,bm25,0.0,0.1111111111111111,1.0,1.0,1998,68
train-14283,869,cv,FALSE,semantic,1.0,0.25,1.0,1.0,2000,68
train-14283,869,cv,FALSE,rrf,1.0,0.3333333333333333,1.0,1.0,1999,68
train-14283,869,cv,FALSE,logistic,1.0,0.5,1.0,1.0,1955,68
train-14283,869,cv,FALSE,logistic_no_position,1.0,0.25,1.0,1.0,1953,68
train-14283,869,cv,FALSE,random_forest,1.0,0.2,1.0,1.0,1967,68
train-14284,322,cv,TRUE,bm25,0.5,0.2,0.5,1.0,1947,68
train-14284,322,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1909,68
train-14284,322,cv,TRUE,rrf,1.0,0.5,1.0,1.0,1925,68
train-14284,322,cv,TRUE,logistic,1.0,1.0,1.0,1.0,2000,68
train-14284,322,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1925,68
train-14284,322,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1983,68
train-14285,609,cv,FALSE,bm25,0.0,0.0,0.0,0.5,1994,68
train-14285,609,cv,FALSE,semantic,0.0,0.0,0.0,0.5,1965,68
train-14285,609,cv,FALSE,rrf,0.0,0.0,0.0,0.5,1994,68
train-14285,609,cv,FALSE,logistic,0.0,0.0,0.0,0.5,1890,68
train-14285,609,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.5,1898,68
train-14285,609,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1948,68
train-14286,395,cv,FALSE,bm25,1.0,1.0,1.0,1.0,1933,72
train-14286,395,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1996,72
train-14286,395,cv,FALSE,rrf,0.0,0.16666666666666666,1.0,1.0,1999,72
train-14286,395,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1983,72
train-14286,395,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1989,72
train-14286,395,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1974,72
train-14287,940,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1989,69
train-14287,940,cv,FALSE,semantic,0.5,0.3333333333333333,0.5,1.0,1943,69
train-14287,940,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1914,69
train-14287,940,cv,FALSE,logistic,0.5,0.25,0.5,1.0,1956,69
train-14287,940,cv,FALSE,logistic_no_position,0.5,0.25,0.5,1.0,1943,69
train-14287,940,cv,FALSE,random_forest,0.5,0.3333333333333333,0.5,1.0,1986,69
train-14289,639,cv,FALSE,bm25,0.0,0.0,0.0,0.5,1962,69
train-14289,639,cv,FALSE,semantic,0.0,0.0,0.0,0.5,1985,69
train-14289,639,cv,FALSE,rrf,0.0,0.0,0.0,0.5,1997,69
train-14289,639,cv,FALSE,logistic,0.0,0.0,0.0,0.5,1978,69
train-14289,639,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.5,1985,69
train-14289,639,cv,FALSE,random_forest,0.0,0.1,0.0,0.5,1991,69
train-14291,128,cv,FALSE,bm25,1.0,0.3333333333333333,1.0,1.0,1946,69
train-14291,128,cv,FALSE,semantic,0.0,0.14285714285714285,0.0,1.0,1953,69
train-14291,128,cv,FALSE,rrf,1.0,0.5,1.0,1.0,1946,69
train-14291,128,cv,FALSE,logistic,0.0,0.14285714285714285,0.0,1.0,1953,69
train-14291,128,cv,FALSE,logistic_no_position,0.0,0.125,0.0,1.0,1953,69
train-14291,128,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1974,69
train-14293,725,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1990,75
train-14293,725,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1974,75
train-14293,725,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1969,75
train-14293,725,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1966,75
train-14293,725,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1966,75
train-14293,725,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1999,75
train-14294,40,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1914,69
train-14294,40,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1923,69
train-14294,40,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1916,69
train-14294,40,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1997,69
train-14294,40,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1979,69
train-14294,40,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1996,69
train-14295,876,cv,FALSE,bm25,0.5,0.2,0.5,0.5,1986,70
train-14295,876,cv,FALSE,semantic,0.0,0.0,0.0,0.5,1904,70
train-14295,876,cv,FALSE,rrf,0.0,0.0,0.0,0.5,1929,70
train-14295,876,cv,FALSE,logistic,0.0,0.0,0.0,0.5,1915,70
train-14295,876,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.5,1972,70
train-14295,876,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1995,70
train-14296,5,cv,TRUE,bm25,0.5,1.0,1.0,1.0,1993,80
train-14296,5,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1969,80
train-14296,5,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1996,80
